time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,-0.10014069719728672,-0.9713316500049897,17.317293649125574,6.236005981271987,0.07468249648842118,0.0,-0.3205209483784347,-0.9899193139780019,4.876849064617819,0.004536919303230984,0.11372798015195272,0.0,484.1504600552243,483.4530466323622,483.6942843115535,485.53326921228154
2.640000000000002,-0.12079028825699842,-1.0316283720232704,17.610864350511225,6.236530772984107,0.08137385295160993,0.0,-0.36840872582589457,-1.0199335818505275,4.908638722719037,0.01605947833997694,0.10670506711201017,0.0,439.00399576389475,438.4319759350775,438.64093228894524,439.5968038301216
2.700000000000002,-0.14506299749971832,-1.0940676092497477,17.91389952139014,6.237305066264298,0.08754896353777664,0.0,-0.44138901337494685,-1.0612092662587398,5.191197309188198,0.00570173823523723,0.09400899626013125,0.0,513.2432356914935,512.3488623084364,514.3668046284392,513.6325497888355
2.760000000000002,-0.17351609110917635,-1.158783140300833,18.22986572483571,6.238041645249297,0.09299609136366005,0.0,-0.5075904425584652,-1.0958884156195199,5.340239494952401,0.022947087897932372,0.08340665239017528,0.0,479.0664364171328,478.26570478161256,476.80405475215275,478.11981282047714
2.820000000000002,-0.20612914379694292,-1.2255941366103091,18.555501028221762,6.239005229852513,0.09816181310180117,0.0,-0.5800050885416479,-1.130977176227714,5.513365992170249,-0.003577412155870629,0.09099016840988755,0.0,485.9019773830027,486.4756302478314,488.0192487999773,486.03501634039463
2.880000000000002,-0.24273870571686895,-1.2942878442301626,18.886805431942616,6.239429116370456,0.10397220074969216,0.0,-0.6408099409360903,-1.1588012063955662,5.529947105909398,0.022627424947544994,0.10652106586863727,0.0,441.2058435118345,442.49443138066914,438.8195238142194,440.9897955175493
2.940000000000002,-0.2832424627302709,-1.364697233746553,19.220394975354353,6.2405026567789985,0.11034495150691281,0.0,-0.7098943115589744,-1.1880550276005017,5.589316023742217,0.006164125632215407,0.10558869109199623,0.0,454.81828221559726,454.75318736693504,455.30845068701876,453.98910614178914
3.000000000000002,-0.3279733920314434,-1.4368301038724105,19.55715608715513,6.240953340540472,0.11708051582373002,0.0,-0.7817243970640788,-1.21633153965552,5.635710447982362,0.010078337161783699,0.12304966334624784,0.0,450.5007522290949,451.92146857797064,451.6277694233408,451.94330939360617
3.0600000000000023,-0.3766515948007416,-1.510476756398098,19.89253337450346,6.241674969701435,0.12401995540366606,0.0,-0.8414659256797771,-1.2385342333414588,5.543880708421647,0.015664660692144658,0.09372406614925338,0.0,408.42514324327004,405.8134501902858,406.11079760332615,406.6115680799573
3.1200000000000023,-0.42945090939061537,-1.5855895387912846,20.225864970627025,6.242141772136357,0.1300921554737009,0.0,-0.9190258801716894,-1.2651561170663728,5.566940979370517,-0.016741108918575845,0.11304179097749564,0.0,442.505559920282,444.1019240939816,446.3462648909252,443.6931997610777
3.1800000000000024,-0.4876498570497523,-1.6624960301351526,20.565334208020147,6.241218826765749,0.1368941107617232,0.0,-1.0215862762585948,-1.2984668885209854,5.747612306832985,-0.012794915607671289,0.11400585325432669,0.0,492.0876628370214,492.1691013897332,492.3768327545361,492.66886067471614
3.2400000000000024,-0.551375037004279,-1.7411846578122003,20.909976300001208,6.240324812824586,0.1437470775890075,0.0,-1.1031749020537036,-1.3245625682353848,5.740331432354312,-0.01948349373984263,0.114632970853017,0.0,438.2156345306453,438.279598621899,436.5105290964685,435.95199194723574
3.3000000000000025,-0.6201609566322159,-1.821470178570868,21.254469237763544,6.238957710529242,0.15083720515918753,0.0,-1.1902919866209365,-1.3517318797134592,5.742571415232672,-0.03037604279478289,0.12443372380468723,0.0,440.781456580985,441.60341052915345,440.4724555524863,439.57048335049404
3.3600000000000025,-0.6947039930133896,-1.903529570755177,21.601690922521833,6.2371031367922924,0.1583464980011815,0.0,-1.2951464632934144,-1.3837426584635901,5.830798130108099,-0.031998341542174305,0.126558142749682,0.0,467.09374496239934,467.27282068640875,468.7514285619975,468.62504980359887
